Well,Gradient,Constituent,CAS,Units,Date,MDL,PQL,Flags,Obs,key
ARAMW-1,d,Antimony,7440-36-0,mg/L,08/20/2020,0.00038,0.002,ND,< 0.00038,ARAMW-1-Antimony-08/20/2020
ARAMW-1,d,Antimony,7440-36-0,mg/L,09/09/2021,0.00038,0.002,ND,< 0.00038,ARAMW-1-Antimony-09/09/2021
ARAMW-1,d,Antimony,7440-36-0,mg/L,02/03/2022,0.00051,0.002,ND,< 0.00051,ARAMW-1-Antimony-02/03/2022
ARAMW-1,d,Antimony,7440-36-0,mg/L,09/02/2022,0.001,0.003,ND,< 0.00100,ARAMW-1-Antimony-09/02/2022
ARAMW-1,d,Antimony,7440-36-0,mg/L,01/31/2023,0.001,0.003,ND,< 0.00100,ARAMW-1-Antimony-01/31/2023
ARAMW-1,d,Antimony,7440-36-0,mg/L,08/08/2023,0.001,0.003,ND,< 0.00100,ARAMW-1-Antimony-08/08/2023
ARAMW-1,d,Arsenic,7440-38-2,mg/L,08/20/2020,0.00031,0.001,ND,< 0.00031,ARAMW-1-Arsenic-08/20/2020
ARAMW-1,d,Arsenic,7440-38-2,mg/L,09/30/2020,0.00031,0.001,ND,< 0.00031,ARAMW-1-Arsenic-09/30/2020
ARAMW-1,d,Arsenic,7440-38-2,mg/L,02/10/2021,0.00031,0.001,ND,< 0.00031,ARAMW-1-Arsenic-02/10/2021
ARAMW-1,d,Arsenic,7440-38-2,mg/L,09/09/2021,0.00031,0.001,ND,< 0.00031,ARAMW-1-Arsenic-09/09/2021
ARAMW-1,d,Arsenic,7440-38-2,mg/L,02/03/2022,0.00028,0.001,ND,< 0.00028,ARAMW-1-Arsenic-02/03/2022
ARAMW-1,d,Arsenic,7440-38-2,mg/L,09/02/2022,0.002,0.005,J,0.00233,ARAMW-1-Arsenic-09/02/2022
ARAMW-1,d,Arsenic,7440-38-2,mg/L,01/31/2023,0.002,0.005,ND,< 0.00200,ARAMW-1-Arsenic-01/31/2023
ARAMW-1,d,Arsenic,7440-38-2,mg/L,08/08/2023,0.002,0.005,ND,< 0.00200,ARAMW-1-Arsenic-08/08/2023
ARAMW-1,d,Barium,7440-39-3,mg/L,08/20/2020,0.0016,0.01,,0.055,ARAMW-1-Barium-08/20/2020
ARAMW-1,d,Barium,7440-39-3,mg/L,09/30/2020,0.0016,0.01,,0.052,ARAMW-1-Barium-09/30/2020
ARAMW-1,d,Barium,7440-39-3,mg/L,02/10/2021,0.0016,0.01,,0.046,ARAMW-1-Barium-02/10/2021
ARAMW-1,d,Barium,7440-39-3,mg/L,09/09/2021,0.0016,0.01,,0.051,ARAMW-1-Barium-09/09/2021
ARAMW-1,d,Barium,7440-39-3,mg/L,02/03/2022,0.0031,0.01,,0.046,ARAMW-1-Barium-02/03/2022
ARAMW-1,d,Barium,7440-39-3,mg/L,09/02/2022,0.00067,0.004,,0.0445,ARAMW-1-Barium-09/02/2022
ARAMW-1,d,Barium,7440-39-3,mg/L,01/31/2023,0.00067,0.004,,0.0427,ARAMW-1-Barium-01/31/2023
ARAMW-1,d,Barium,7440-39-3,mg/L,08/08/2023,0.00067,0.004,,0.0510,ARAMW-1-Barium-08/08/2023
ARAMW-1,d,Beryllium,7440-41-7,mg/L,08/20/2020,0.00018,0.0025,ND,< 0.00018,ARAMW-1-Beryllium-08/20/2020
ARAMW-1,d,Beryllium,7440-41-7,mg/L,09/30/2020,0.00018,0.0025,ND,< 0.00018,ARAMW-1-Beryllium-09/30/2020
ARAMW-1,d,Beryllium,7440-41-7,mg/L,02/10/2021,0.00018,0.0025,ND,< 0.00018,ARAMW-1-Beryllium-02/10/2021
ARAMW-1,d,Beryllium,7440-41-7,mg/L,09/09/2021,0.00018,0.0025,ND,< 0.00018,ARAMW-1-Beryllium-09/09/2021
ARAMW-1,d,Beryllium,7440-41-7,mg/L,02/03/2022,0.00027,0.0025,ND,< 0.00027,ARAMW-1-Beryllium-02/03/2022
ARAMW-1,d,Beryllium,7440-41-7,mg/L,09/02/2022,0.0002,0.0005,ND,< 0.000200,ARAMW-1-Beryllium-09/02/2022
ARAMW-1,d,Beryllium,7440-41-7,mg/L,01/31/2023,0.0002,0.0005,ND,< 0.000200,ARAMW-1-Beryllium-01/31/2023
ARAMW-1,d,Beryllium,7440-41-7,mg/L,08/08/2023,0.0002,0.0005,ND,< 0.000200,ARAMW-1-Beryllium-08/08/2023
ARAMW-1,d,Boron,7440-42-8,mg/L,01/14/2020,0.039,0.08,,1.1,ARAMW-1-Boron-01/14/2020
ARAMW-1,d,Boron,7440-42-8,mg/L,06/24/2020,0.039,0.08,,0.84,ARAMW-1-Boron-06/24/2020
ARAMW-1,d,Boron,7440-42-8,mg/L,09/30/2020,0.039,0.08,,0.98,ARAMW-1-Boron-09/30/2020
ARAMW-1,d,Boron,7440-42-8,mg/L,02/10/2021,0.039,0.08,,0.94,ARAMW-1-Boron-02/10/2021
ARAMW-1,d,Boron,7440-42-8,mg/L,09/09/2021,0.039,0.08,,1.0,ARAMW-1-Boron-09/09/2021
ARAMW-1,d,Boron,7440-42-8,mg/L,02/03/2022,0.06,0.08,,1.1,ARAMW-1-Boron-02/03/2022
ARAMW-1,d,Boron,7440-42-8,mg/L,09/02/2022,0.052,0.15,,1.18,ARAMW-1-Boron-09/02/2022
ARAMW-1,d,Boron,7440-42-8,mg/L,01/31/2023,0.052,0.15,,1.20,ARAMW-1-Boron-01/31/2023
ARAMW-1,d,Boron,7440-42-8,mg/L,08/08/2023,0.104,0.3,,1.13,ARAMW-1-Boron-08/08/2023
ARAMW-1,d,Cadmium,7440-43-9,mg/L,08/20/2020,0.00022,0.0025,ND,< 0.00022,ARAMW-1-Cadmium-08/20/2020
ARAMW-1,d,Cadmium,7440-43-9,mg/L,09/30/2020,0.00022,0.0025,ND,< 0.00022,ARAMW-1-Cadmium-09/30/2020
ARAMW-1,d,Cadmium,7440-43-9,mg/L,02/10/2021,0.00022,0.0025,ND,< 0.00022,ARAMW-1-Cadmium-02/10/2021
ARAMW-1,d,Cadmium,7440-43-9,mg/L,09/09/2021,0.00022,0.0025,ND,< 0.00022,ARAMW-1-Cadmium-09/09/2021
ARAMW-1,d,Cadmium,7440-43-9,mg/L,02/03/2022,0.00022,0.0025,ND,< 0.00022,ARAMW-1-Cadmium-02/03/2022
ARAMW-1,d,Cadmium,7440-43-9,mg/L,09/02/2022,0.0003,0.001,ND,< 0.000300,ARAMW-1-Cadmium-09/02/2022
ARAMW-1,d,Cadmium,7440-43-9,mg/L,01/31/2023,0.0003,0.001,ND,< 0.000300,ARAMW-1-Cadmium-01/31/2023
ARAMW-1,d,Cadmium,7440-43-9,mg/L,08/08/2023,0.0003,0.001,ND,< 0.000300,ARAMW-1-Cadmium-08/08/2023
ARAMW-1,d,Calcium,7440-70-2,mg/L,06/24/2020,0.13,0.5,,81,ARAMW-1-Calcium-06/24/2020
ARAMW-1,d,Calcium,7440-70-2,mg/L,09/30/2020,0.13,0.5,,100,ARAMW-1-Calcium-09/30/2020
ARAMW-1,d,Calcium,7440-70-2,mg/L,02/10/2021,0.13,0.5,,93,ARAMW-1-Calcium-02/10/2021
ARAMW-1,d,Calcium,7440-70-2,mg/L,09/09/2021,0.13,0.5,,93,ARAMW-1-Calcium-09/09/2021
ARAMW-1,d,Calcium,7440-70-2,mg/L,02/03/2022,0.13,0.5,,93,ARAMW-1-Calcium-02/03/2022
ARAMW-1,d,Calcium,7440-70-2,mg/L,09/02/2022,0.8,2.0,,80.5,ARAMW-1-Calcium-09/02/2022
ARAMW-1,d,Calcium,7440-70-2,mg/L,01/31/2023,0.8,2.0,,87.7,ARAMW-1-Calcium-01/31/2023
ARAMW-1,d,Calcium,7440-70-2,mg/L,08/08/2023,1.6,4.0,,83.4,ARAMW-1-Calcium-08/08/2023
ARAMW-1,d,Chloride,16887-00-6,mg/L,06/24/2020,0.32,1.0,,5.3,ARAMW-1-Chloride-06/24/2020
ARAMW-1,d,Chloride,16887-00-6,mg/L,09/30/2020,0.32,1.0,,5.2,ARAMW-1-Chloride-09/30/2020
ARAMW-1,d,Chloride,16887-00-6,mg/L,02/10/2021,0.71,1.0,,5.3,ARAMW-1-Chloride-02/10/2021
ARAMW-1,d,Chloride,16887-00-6,mg/L,09/09/2021,0.71,1.0,,4.5,ARAMW-1-Chloride-09/09/2021
ARAMW-1,d,Chloride,16887-00-6,mg/L,02/03/2022,0.71,1.0,,5.3,ARAMW-1-Chloride-02/03/2022
ARAMW-1,d,Chloride,16887-00-6,mg/L,09/02/2022,0.067,0.2,,3.50,ARAMW-1-Chloride-09/02/2022
ARAMW-1,d,Chloride,16887-00-6,mg/L,01/31/2023,0.067,0.2,,4.36,ARAMW-1-Chloride-01/31/2023
ARAMW-1,d,Chloride,16887-00-6,mg/L,08/08/2023,0.067,0.2,,3.61,ARAMW-1-Chloride-08/08/2023
ARAMW-1,d,Chromium,7440-47-3,mg/L,08/20/2020,0.0015,0.002,ND,< 0.0015,ARAMW-1-Chromium-08/20/2020
ARAMW-1,d,Chromium,7440-47-3,mg/L,09/30/2020,0.0015,0.002,ND,< 0.0015,ARAMW-1-Chromium-09/30/2020
ARAMW-1,d,Chromium,7440-47-3,mg/L,02/10/2021,0.0015,0.002,ND,< 0.0015,ARAMW-1-Chromium-02/10/2021
ARAMW-1,d,Chromium,7440-47-3,mg/L,09/09/2021,0.0015,0.002,ND,< 0.0015,ARAMW-1-Chromium-09/09/2021
ARAMW-1,d,Chromium,7440-47-3,mg/L,02/03/2022,0.0015,0.002,ND,< 0.0015,ARAMW-1-Chromium-02/03/2022
ARAMW-1,d,Chromium,7440-47-3,mg/L,09/02/2022,0.003,0.01,ND,< 0.00300,ARAMW-1-Chromium-09/02/2022
ARAMW-1,d,Chromium,7440-47-3,mg/L,01/31/2023,0.003,0.01,ND,< 0.00300,ARAMW-1-Chromium-01/31/2023
ARAMW-1,d,Chromium,7440-47-3,mg/L,08/08/2023,0.003,0.01,ND,< 0.00300,ARAMW-1-Chromium-08/08/2023
ARAMW-1,d,Cobalt,7440-48-4,mg/L,06/24/2020,0.00013,0.0025,J,0.00097,ARAMW-1-Cobalt-06/24/2020
ARAMW-1,d,Cobalt,7440-48-4,mg/L,08/20/2020,0.00013,0.0025,J,0.0010,ARAMW-1-Cobalt-08/20/2020
ARAMW-1,d,Cobalt,7440-48-4,mg/L,09/30/2020,0.00013,0.0025,J,0.0010,ARAMW-1-Cobalt-09/30/2020
ARAMW-1,d,Cobalt,7440-48-4,mg/L,02/10/2021,0.00013,0.0025,J,0.00082,ARAMW-1-Cobalt-02/10/2021
ARAMW-1,d,Cobalt,7440-48-4,mg/L,09/09/2021,0.00013,0.0025,J,0.00072,ARAMW-1-Cobalt-09/09/2021
ARAMW-1,d,Cobalt,7440-48-4,mg/L,02/03/2022,0.00026,0.0025,J,0.00045,ARAMW-1-Cobalt-02/03/2022
ARAMW-1,d,Cobalt,7440-48-4,mg/L,09/02/2022,0.0003,0.001,J,0.000449,ARAMW-1-Cobalt-09/02/2022
ARAMW-1,d,Cobalt,7440-48-4,mg/L,01/31/2023,0.0003,0.001,J,0.000399,ARAMW-1-Cobalt-01/31/2023
ARAMW-1,d,Cobalt,7440-48-4,mg/L,08/08/2023,0.0003,0.001,J,0.000350,ARAMW-1-Cobalt-08/08/2023
ARAMW-1,d,Fluoride,16984-48-8,mg/L,06/24/2020,0.026,0.1,,0.21,ARAMW-1-Fluoride-06/24/2020
ARAMW-1,d,Fluoride,16984-48-8,mg/L,08/20/2020,0.026,0.1,,0.23,ARAMW-1-Fluoride-08/20/2020
ARAMW-1,d,Fluoride,16984-48-8,mg/L,09/30/2020,0.026,0.1,,0.20,ARAMW-1-Fluoride-09/30/2020
ARAMW-1,d,Fluoride,16984-48-8,mg/L,02/10/2021,0.026,0.1,,0.21,ARAMW-1-Fluoride-02/10/2021
ARAMW-1,d,Fluoride,16984-48-8,mg/L,09/09/2021,0.026,0.1,,0.21,ARAMW-1-Fluoride-09/09/2021
ARAMW-1,d,Fluoride,16984-48-8,mg/L,02/03/2022,0.026,0.1,,0.16,ARAMW-1-Fluoride-02/03/2022
ARAMW-1,d,Fluoride,16984-48-8,mg/L,09/02/2022,0.033,0.1,,0.180,ARAMW-1-Fluoride-09/02/2022
ARAMW-1,d,Fluoride,16984-48-8,mg/L,01/31/2023,0.033,0.1,,0.220,ARAMW-1-Fluoride-01/31/2023
ARAMW-1,d,Fluoride,16984-48-8,mg/L,08/08/2023,0.033,0.1,,0.118,ARAMW-1-Fluoride-08/08/2023
ARAMW-1,d,Lead,7439-92-1,mg/L,08/20/2020,0.00013,0.001,ND,< 0.00013,ARAMW-1-Lead-08/20/2020
ARAMW-1,d,Lead,7439-92-1,mg/L,09/30/2020,0.00013,0.001,ND,< 0.00013,ARAMW-1-Lead-09/30/2020
ARAMW-1,d,Lead,7439-92-1,mg/L,02/10/2021,0.00013,0.001,ND,< 0.00013,ARAMW-1-Lead-02/10/2021
ARAMW-1,d,Lead,7439-92-1,mg/L,09/09/2021,0.00013,0.001,ND,< 0.00013,ARAMW-1-Lead-09/09/2021
ARAMW-1,d,Lead,7439-92-1,mg/L,02/03/2022,0.00017,0.001,ND,< 0.00017,ARAMW-1-Lead-02/03/2022
ARAMW-1,d,Lead,7439-92-1,mg/L,09/02/2022,0.0005,0.002,ND,< 0.000500,ARAMW-1-Lead-09/02/2022
ARAMW-1,d,Lead,7439-92-1,mg/L,01/31/2023,0.0005,0.002,ND,< 0.000500,ARAMW-1-Lead-01/31/2023
ARAMW-1,d,Lead,7439-92-1,mg/L,08/08/2023,0.0005,0.002,ND,< 0.000500,ARAMW-1-Lead-08/08/2023
ARAMW-1,d,Lithium,7439-93-2,mg/L,01/14/2020,0.0034,0.005,,0.0090,ARAMW-1-Lithium-01/14/2020
ARAMW-1,d,Lithium,7439-93-2,mg/L,02/26/2020,1.9,0.005,J,0.0046,ARAMW-1-Lithium-02/26/2020
ARAMW-1,d,Lithium,7439-93-2,mg/L,06/24/2020,0.0034,0.005,,0.0084,ARAMW-1-Lithium-06/24/2020
ARAMW-1,d,Lithium,7439-93-2,mg/L,08/20/2020,0.0034,0.005,,0.0066,ARAMW-1-Lithium-08/20/2020
ARAMW-1,d,Lithium,7439-93-2,mg/L,09/30/2020,0.0034,0.005,,0.0091,ARAMW-1-Lithium-09/30/2020
ARAMW-1,d,Lithium,7439-93-2,mg/L,02/10/2021,0.0034,0.005,,0.0097,ARAMW-1-Lithium-02/10/2021
ARAMW-1,d,Lithium,7439-93-2,mg/L,09/09/2021,0.0034,0.005,,0.0095,ARAMW-1-Lithium-09/09/2021
ARAMW-1,d,Lithium,7439-93-2,mg/L,02/03/2022,0.00083,0.005,,0.0099,ARAMW-1-Lithium-02/03/2022
ARAMW-1,d,Lithium,7439-93-2,mg/L,09/02/2022,0.003,0.01,J,0.00970,ARAMW-1-Lithium-09/02/2022
ARAMW-1,d,Lithium,7439-93-2,mg/L,01/31/2023,0.003,0.01,J,0.00990,ARAMW-1-Lithium-01/31/2023
ARAMW-1,d,Lithium,7439-93-2,mg/L,08/08/2023,0.003,0.01,J,0.00909,ARAMW-1-Lithium-08/08/2023
ARAMW-1,d,Mercury,7439-97-6,mg/L,08/20/2020,0.00013,0.0002,ND,< 0.00013,ARAMW-1-Mercury-08/20/2020
ARAMW-1,d,Mercury,7439-97-6,mg/L,09/09/2021,0.00013,0.0002,ND,< 0.00013,ARAMW-1-Mercury-09/09/2021
ARAMW-1,d,Mercury,7439-97-6,mg/L,02/03/2022,0.00013,0.0002,ND,< 0.00013,ARAMW-1-Mercury-02/03/2022
ARAMW-1,d,Mercury,7439-97-6,mg/L,09/02/2022,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-1-Mercury-09/02/2022
ARAMW-1,d,Mercury,7439-97-6,mg/L,01/31/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-1-Mercury-01/31/2023
ARAMW-1,d,Mercury,7439-97-6,mg/L,08/08/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-1-Mercury-08/08/2023
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,06/24/2020,0.00061,0.015,J,0.0051,ARAMW-1-Molybdenum-06/24/2020
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,08/20/2020,0.00061,0.015,J,0.0076,ARAMW-1-Molybdenum-08/20/2020
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,09/30/2020,0.00061,0.015,J,0.0054,ARAMW-1-Molybdenum-09/30/2020
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,02/10/2021,0.00061,0.015,J,0.0043,ARAMW-1-Molybdenum-02/10/2021
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,09/09/2021,0.00061,0.015,J,0.0059,ARAMW-1-Molybdenum-09/09/2021
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,02/03/2022,0.00061,0.015,J,0.0049,ARAMW-1-Molybdenum-02/03/2022
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,09/02/2022,0.0002,0.001,,0.00785,ARAMW-1-Molybdenum-09/02/2022
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,01/31/2023,0.0002,0.001,,0.00974,ARAMW-1-Molybdenum-01/31/2023
ARAMW-1,d,Molybdenum,7439-98-7,mg/L,08/08/2023,0.0002,0.001,,0.00667,ARAMW-1-Molybdenum-08/08/2023
ARAMW-1,d,pH,F-PH,SU,01/14/2020,,,,6.07,ARAMW-1-pH-01/14/2020
ARAMW-1,d,pH,F-PH,SU,02/26/2020,,,,6.15,ARAMW-1-pH-02/26/2020
ARAMW-1,d,pH,F-PH,SU,06/24/2020,,,,6.31,ARAMW-1-pH-06/24/2020
ARAMW-1,d,pH,F-PH,SU,08/20/2020,,,,6.09,ARAMW-1-pH-08/20/2020
ARAMW-1,d,pH,F-PH,SU,09/30/2020,,,,6.16,ARAMW-1-pH-09/30/2020
ARAMW-1,d,pH,F-PH,SU,02/10/2021,,,,6.16,ARAMW-1-pH-02/10/2021
ARAMW-1,d,pH,F-PH,SU,09/09/2021,,,,6.1,ARAMW-1-pH-09/09/2021
ARAMW-1,d,pH,F-PH,SU,02/03/2022,,,,6.11,ARAMW-1-pH-02/03/2022
ARAMW-1,d,pH,F-PH,SU,09/02/2022,,,,6.04,ARAMW-1-pH-09/02/2022
ARAMW-1,d,pH,F-PH,SU,01/31/2023,,,,6.34,ARAMW-1-pH-01/31/2023
ARAMW-1,d,pH,F-PH,SU,08/08/2023,,,,6.38,ARAMW-1-pH-08/08/2023
ARAMW-1,d,Selenium,7782-49-2,mg/L,08/20/2020,0.0015,0.005,ND,< 0.0015,ARAMW-1-Selenium-08/20/2020
ARAMW-1,d,Selenium,7782-49-2,mg/L,09/30/2020,0.0015,0.005,ND,< 0.0015,ARAMW-1-Selenium-09/30/2020
ARAMW-1,d,Selenium,7782-49-2,mg/L,02/10/2021,0.0015,0.005,ND,< 0.0015,ARAMW-1-Selenium-02/10/2021
ARAMW-1,d,Selenium,7782-49-2,mg/L,09/09/2021,0.0015,0.005,ND,< 0.0015,ARAMW-1-Selenium-09/09/2021
ARAMW-1,d,Selenium,7782-49-2,mg/L,02/03/2022,0.00074,0.005,ND,< 0.00074,ARAMW-1-Selenium-02/03/2022
ARAMW-1,d,Selenium,7782-49-2,mg/L,09/02/2022,0.0015,0.005,ND,< 0.00150,ARAMW-1-Selenium-09/02/2022
ARAMW-1,d,Selenium,7782-49-2,mg/L,01/31/2023,0.0015,0.005,ND,< 0.00150,ARAMW-1-Selenium-01/31/2023
ARAMW-1,d,Selenium,7782-49-2,mg/L,08/08/2023,0.0015,0.005,ND,< 0.00150,ARAMW-1-Selenium-08/08/2023
ARAMW-1,d,Silver,7440-22-4,mg/L,09/30/2020,0.00018,0.001,ND,< 0.00018,ARAMW-1-Silver-09/30/2020
ARAMW-1,d,Silver,7440-22-4,mg/L,02/10/2021,0.00018,0.001,ND,< 0.00018,ARAMW-1-Silver-02/10/2021
ARAMW-1,d,Silver,7440-22-4,mg/L,09/09/2021,0.00018,0.001,ND,< 0.00018,ARAMW-1-Silver-09/09/2021
ARAMW-1,d,Silver,7440-22-4,mg/L,02/03/2022,0.00022,0.001,ND,< 0.00022,ARAMW-1-Silver-02/03/2022
ARAMW-1,d,Silver,7440-22-4,mg/L,09/02/2022,0.0003,0.001,ND,< 0.000300,ARAMW-1-Silver-09/02/2022
ARAMW-1,d,Silver,7440-22-4,mg/L,01/31/2023,0.0003,0.001,ND,< 0.000300,ARAMW-1-Silver-01/31/2023
ARAMW-1,d,Silver,7440-22-4,mg/L,08/08/2023,0.0003,0.001,ND,< 0.000300,ARAMW-1-Silver-08/08/2023
ARAMW-1,d,Sulfate,14808-79-8,mg/L,06/24/2020,1.9,5.0,,250,ARAMW-1-Sulfate-06/24/2020
ARAMW-1,d,Sulfate,14808-79-8,mg/L,09/30/2020,1.9,5.0,,230,ARAMW-1-Sulfate-09/30/2020
ARAMW-1,d,Sulfate,14808-79-8,mg/L,02/10/2021,3.8,5.0,,260,ARAMW-1-Sulfate-02/10/2021
ARAMW-1,d,Sulfate,14808-79-8,mg/L,09/09/2021,3.8,5.0,,210,ARAMW-1-Sulfate-09/09/2021
ARAMW-1,d,Sulfate,14808-79-8,mg/L,02/03/2022,3.8,5.0,,250,ARAMW-1-Sulfate-02/03/2022
ARAMW-1,d,Sulfate,14808-79-8,mg/L,09/02/2022,2.66,8.0,,223,ARAMW-1-Sulfate-09/02/2022
ARAMW-1,d,Sulfate,14808-79-8,mg/L,01/31/2023,2.66,8.0,,218,ARAMW-1-Sulfate-01/31/2023
ARAMW-1,d,Sulfate,14808-79-8,mg/L,08/08/2023,6.65,20.0,,223,ARAMW-1-Sulfate-08/08/2023
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,09/30/2020,10.0,10.0,,520,ARAMW-1-Total Dissolved Solids-09/30/2020
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,02/10/2021,10.0,10.0,,560,ARAMW-1-Total Dissolved Solids-02/10/2021
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,09/09/2021,10.0,10.0,,560,ARAMW-1-Total Dissolved Solids-09/09/2021
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,02/03/2022,10.0,10.0,,560,ARAMW-1-Total Dissolved Solids-02/03/2022
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,09/02/2022,2.38,10.0,,546,ARAMW-1-Total Dissolved Solids-09/02/2022
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,01/31/2023,2.38,10.0,,527,ARAMW-1-Total Dissolved Solids-01/31/2023
ARAMW-1,d,Total Dissolved Solids,E1642222,mg/L,08/08/2023,2.38,10.0,,524,ARAMW-1-Total Dissolved Solids-08/08/2023
ARAMW-1,d,Thallium,7440-28-0,mg/L,08/20/2020,0.00015,0.001,ND,< 0.00015,ARAMW-1-Thallium-08/20/2020
ARAMW-1,d,Thallium,7440-28-0,mg/L,09/09/2021,0.00015,0.001,ND,< 0.00015,ARAMW-1-Thallium-09/09/2021
ARAMW-1,d,Thallium,7440-28-0,mg/L,02/03/2022,0.00047,0.001,ND,< 0.00047,ARAMW-1-Thallium-02/03/2022
ARAMW-1,d,Thallium,7440-28-0,mg/L,09/02/2022,0.0006,0.002,ND,< 0.000600,ARAMW-1-Thallium-09/02/2022
ARAMW-1,d,Thallium,7440-28-0,mg/L,01/31/2023,0.0006,0.002,ND,< 0.000600,ARAMW-1-Thallium-01/31/2023
ARAMW-1,d,Thallium,7440-28-0,mg/L,08/08/2023,0.0006,0.002,ND,< 0.000600,ARAMW-1-Thallium-08/08/2023
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,08/20/2020,0.509,0.509,,0.527,ARAMW-1-Combined Radium 226 + 228-08/20/2020
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,09/30/2020,0.462,0.462,U,0.249,ARAMW-1-Combined Radium 226 + 228-09/30/2020
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,02/10/2021,0.401,0.949,,0.949,ARAMW-1-Combined Radium 226 + 228-02/10/2021
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,09/09/2021,0.396,0.396,,0.972,ARAMW-1-Combined Radium 226 + 228-09/09/2021
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,02/03/2022,0.684,5.0,,1.04,ARAMW-1-Combined Radium 226 + 228-02/03/2022
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,09/02/2022,2.34,2.34,,3.41,ARAMW-1-Combined Radium 226 + 228-09/02/2022
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,01/31/2023,1.82,1.82,,4.10,ARAMW-1-Combined Radium 226 + 228-01/31/2023
ARAMW-1,d,Combined Radium 226 + 228,E701037,pCi/L,08/08/2023,1.82,1.82,U,1.16,ARAMW-1-Combined Radium 226 + 228-08/08/2023
ARAMW-2,d,Antimony,7440-36-0,mg/L,08/20/2020,0.00038,0.002,ND,< 0.00038,ARAMW-2-Antimony-08/20/2020
ARAMW-2,d,Antimony,7440-36-0,mg/L,09/10/2021,0.00038,0.002,ND,< 0.00038,ARAMW-2-Antimony-09/10/2021
ARAMW-2,d,Antimony,7440-36-0,mg/L,02/03/2022,0.00051,0.002,ND,< 0.00051,ARAMW-2-Antimony-02/03/2022
ARAMW-2,d,Antimony,7440-36-0,mg/L,09/02/2022,0.001,0.003,ND,< 0.00100,ARAMW-2-Antimony-09/02/2022
ARAMW-2,d,Antimony,7440-36-0,mg/L,01/31/2023,0.001,0.003,ND,< 0.00100,ARAMW-2-Antimony-01/31/2023
ARAMW-2,d,Antimony,7440-36-0,mg/L,08/08/2023,0.001,0.003,ND,< 0.00100,ARAMW-2-Antimony-08/08/2023
ARAMW-2,d,Arsenic,7440-38-2,mg/L,08/20/2020,0.00031,0.001,,0.084,ARAMW-2-Arsenic-08/20/2020
ARAMW-2,d,Arsenic,7440-38-2,mg/L,10/01/2020,0.00031,0.001,,0.0085,ARAMW-2-Arsenic-10/01/2020
ARAMW-2,d,Arsenic,7440-38-2,mg/L,02/11/2021,0.00031,0.001,,0.015,ARAMW-2-Arsenic-02/11/2021
ARAMW-2,d,Arsenic,7440-38-2,mg/L,09/10/2021,0.00031,0.001,,0.044,ARAMW-2-Arsenic-09/10/2021
ARAMW-2,d,Arsenic,7440-38-2,mg/L,02/03/2022,0.00028,0.001,,0.0092,ARAMW-2-Arsenic-02/03/2022
ARAMW-2,d,Arsenic,7440-38-2,mg/L,09/02/2022,0.002,0.005,,0.0158,ARAMW-2-Arsenic-09/02/2022
ARAMW-2,d,Arsenic,7440-38-2,mg/L,01/31/2023,0.002,0.005,J,0.00363,ARAMW-2-Arsenic-01/31/2023
ARAMW-2,d,Arsenic,7440-38-2,mg/L,08/08/2023,0.002,0.005,,0.0120,ARAMW-2-Arsenic-08/08/2023
ARAMW-2,d,Barium,7440-39-3,mg/L,08/20/2020,0.0016,0.01,,0.14,ARAMW-2-Barium-08/20/2020
ARAMW-2,d,Barium,7440-39-3,mg/L,10/01/2020,0.0016,0.01,,0.075,ARAMW-2-Barium-10/01/2020
ARAMW-2,d,Barium,7440-39-3,mg/L,02/11/2021,0.0016,0.01,,0.090,ARAMW-2-Barium-02/11/2021
ARAMW-2,d,Barium,7440-39-3,mg/L,09/10/2021,0.0016,0.01,,0.13,ARAMW-2-Barium-09/10/2021
ARAMW-2,d,Barium,7440-39-3,mg/L,02/03/2022,0.0031,0.01,,0.078,ARAMW-2-Barium-02/03/2022
ARAMW-2,d,Barium,7440-39-3,mg/L,09/02/2022,0.00067,0.004,,0.0792,ARAMW-2-Barium-09/02/2022
